 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  4  3  0
 0  1  3  0
 0  2  1  0
 0  1  5  3
 0  1 11  2
 0  4  9  1
 0  2 11  4
 0  2  9  1
 0  3  7  4
 0  3 12  3
 0  2 10  2
 0  1 12  3
 0  2  8  2
 0  4  5  4
 0  3  6  1
 0  1  9  1
 0  1 12  2
 0  2  6  2
 0  1  8  4
 0  3  9  1
 0  4  5  3
 0  4  8  2
 0  4 11  4
 0  3  5  3
 0  3  6  4
 0  3 10  1
 0  4  8  4
12 12  7  9
 7  6  8  7
 8  7  6 12
 5  7 12 12
 8  6 10  8
 9  7 11  6
 7  8  8 12
 7 12  9  5
 5 11  8  9
12 11 12  7
10 10  9 12
10  6  9 11
12  5  5  6
 6 11  8 10
11  6  8  7
 8  7  6  6
 8  9  9 10
 9 10  6  7
11  5  9  5
10  7 11  8
12  8 10  9
10  7  5  5
11  5 10  7
 6  6 11  6
 9  6  5 11
 5 12  7 11
 7  7 10  6
 6 10  7  5
 5 12  9  8
 5 12  9 12
 6  9  8 10
10 11  7 12
11  8 10 11
 8  5 10 10
 9  9 11  7
 9  8 11  6
