 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  3  2  0
 0  2  1  0
 0  4  4  0
 0  3 12  2
 0  1 10  2
 0  3 11  1
 0  3  9  3
 0  3 11  2
 0  3  6  2
 0  4  7  1
 0  4 12  3
 0  2 10  3
 0  1 12  4
 0  2  9  4
 0  2  5  2
 0  2  9  1
 0  1 11  4
 0  4  6  4
 0  1  6  1
 0  4 11  3
 0  2 12  3
 0  1  7  1
 0  4  5  3
 0  4  8  4
 0  3  6  3
 0  1 12  2
 0  2  7  1
 7  9  8  8
 7  9  5  7
 9  8  8 10
 8 10  7 12
 8 11  8  5
 7  7 11  7
10  9 11  9
11  8  8  9
10 11 10  7
 5  5 12 12
11 11 11  5
12  5 10 12
 8  9  7  6
 5  6  8  7
 6  5  8  7
12  7 10  9
10  9 10  8
 8  6  6 11
11  9 12  9
 6 12 10  8
 8  6 12  5
12  7  8  9
 6  7 12 11
10  6 11  5
10  5  5  6
10  5  7  6
10 11 10  5
 8 11  7  9
10  8  6  6
 8  6  7  9
11  9  9 11
 7  5 12 10
 7 12  5  8
 5  6  9  6
12 12  6  5
 6 10  9  9
