 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  1  0
 0  2  2  0
 0  4  1  0
 0  4 12  2
 0  3 11  4
 0  3 11  3
 0  2 12  2
 0  1  8  4
 0  1  8  2
 0  3  5  3
 0  4  9  4
 0  3  6  4
 0  4  6  4
 0  2  7  3
 0  4 10  3
 0  4 11  2
 0  3  6  1
 0  1 11  2
 0  1  8  3
 0  2  5  2
 0  3 10  4
 0  4  9  3
 0  1  7  1
 0  1  8  1
 0  2  6  3
 0  3 10  1
 0  2  9  4
 8  6 10  5
10  8  6 11
10 11  5  8
10 11  9  7
12  7 10  5
 8  7 11  7
10 12  9  9
 9 12  6 12
 9  5  7  9
10  5 12  9
 8 12  9  6
 7 12  7  5
 7  6  9  8
 7  8  6  5
 9  9  5  8
 6  7  5 12
 5  5  6  6
 6 10 11 11
 6  8 10  5
 9  9  9  7
11 12 11  8
 5  6  6  8
11  8  8 10
11  8  8 11
 5 12  6 12
11  7 10 10
11 10 10 12
 7  7  9 12
 7  5 11  5
11 12  8  9
11  5  6 10
 9  8  9 12
 8  6  7 12
 6  9  7  7
 7  5 10  6
12 10  7 12
