 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  4  1  0
 0  1  1  0
 0  4  4  0
 0  2 10  2
 0  2  5  3
 0  4  8  1
 0  1 11  3
 0  4  7  1
 0  3 10  4
 0  1 11  1
 0  3  9  1
 0  1  5  2
 0  1  5  3
 0  2  8  4
 0  4  6  4
 0  2 11  2
 0  3  8  3
 0  2 12  4
 0  2  9  3
 0  3  7  4
 0  3 10  3
 0  1  7  2
 0  3  5  2
 0  4 12  3
 0  2  9  2
 0  3  7  1
 0  4  9  4
 5  6  7 12
10  9 10  6
11  9  7  9
10 10  6  7
 5  8  7  5
 6  5 12  9
 8  6 10 12
 7  8  5 12
 6  9 11  6
 9  5  7  8
 6  6 10 10
 7  8  9 11
 9 11  5 12
10  7 11  9
 5  7  7 12
 5 12  9  8
10 11  9  7
12 11 11  6
11  9  5  9
 7  8 12  8
 5 12 11  9
 6 12 10  8
10  9 10 11
 6  7  8 11
 6 12 12 12
12  6  6  8
11 12  6 10
 9  8  6  8
 7 12  9  8
 8  5 10 11
 5 10  5  6
12 11  6 10
 7  8  6  7
 6  8  5  5
 8 11 10  9
 7 11  8  7
