 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  1  0
 0  3  1  0
 0  1  1  0
 0  4  5  3
 0  3  7  2
 0  3  5  4
 0  2  8  1
 0  2 12  3
 0  4 10  3
 0  4  7  4
 0  3  6  2
 0  1  5  1
 0  2  9  4
 0  2  7  4
 0  1 12  3
 0  2  6  4
 0  4  8  4
 0  3  8  2
 0  3  8  1
 0  4  6  2
 0  1  6  3
 0  1  6  4
 0  1 10  3
 0  2  5  3
 0  4  9  2
 0  4 10  2
 0  3  9  1
 9  7  6 11
10 10 12  8
 8 10 10 10
 9  5  9  8
 7  8  9 12
 6 12  8 10
 6  6 11  5
 7 11  5  6
10 12 11  8
 8  7 12  5
 8  5 12  6
 5 12 11 10
11 10  6  9
 6  7  6 10
11 10 11  7
11  5  7  7
 5  9  7  8
 6 10  8 10
12  7  9  9
 9 11  6 11
12 11 11  9
12  9  7  6
 7  8 11 10
 7  5  8  5
12  8  7  9
 5 10  9 10
12  8 12  5
11 11  6  8
 9  9  6 12
 7  7 12 11
11 10  5  8
 6  5  8  7
11  9  7  5
 6  9  6 12
 8 12  9 11
12  7  9  5
