 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  3  0
 0  1  2  0
 0  3  4  0
 0  3  5  3
 0  4 10  4
 0  1 10  1
 0  4 12  2
 0  2  6  2
 0  4 11  2
 0  4  5  1
 0  4 11  1
 0  1  5  3
 0  2 12  4
 0  1  8  3
 0  3 11  4
 0  1  8  2
 0  4  7  4
 0  3  5  4
 0  3 11  2
 0  2  7  1
 0  3  6  1
 0  2  8  4
 0  1  9  3
 0  2  5  3
 0  2 12  1
 0  4 11  3
 0  1  9  2
 8  8 12  9
10  6  7  5
 9  5  9  7
12  7  9 10
11  8  9  7
 7 10  6 12
 8  7  6  5
11  6  5 11
12  6 11  6
 5  7  7 10
 6  9  9  7
 7 11  8  7
 5 12  9  6
12 11  8  9
 6 10  8  9
 9  7 12  8
 7  9  9 12
 6 10 11 10
 6  6  7 10
 8 10 10  8
 5 11  8 11
 9  8  6  5
 6  8  6 10
12 12 12 11
10  7 10  5
 9  7 12 12
 9  5  5 11
 9  6 12  8
12 10  8  7
 8 10  5  5
 8  7  9 10
 7 11 11 10
 8 10  5  6
 9 12  9  6
11  5  6 11
12  6  8  7
