 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  4  1  0
 0  4  4  0
 0  4  3  0
 0  1  7  4
 0  1  6  1
 0  1 11  1
 0  1  8  2
 0  3 10  4
 0  2  9  3
 0  2 10  4
 0  4  9  3
 0  1 10  3
 0  2  5  2
 0  3  9  2
 0  3  5  1
 0  2  7  3
 0  3 10  1
 0  4 12  2
 0  3 11  2
 0  2  5  4
 0  4 11  2
 0  1  6  3
 0  3  5  2
 0  1  7  3
 0  2  8  1
 0  3 11  4
 0  4 12  4
 6 10 11  8
11  8 12  5
 9 12  7  6
11  6  9 10
 9  7 10  6
12  9  8  5
 7  6 11  8
10 11 12  6
11  9 10  8
 5  7 11  7
 7  9  5  6
10 12  9 12
11  6  5  6
 7  6  6  5
 7  6  8  7
 9 12  9  8
 5  8  7 10
 8 12 10 12
12 10 11  6
 7  8  6  7
 9 10  9  8
 9  8  7 12
 5  6 11  9
10  5  7  9
 6 10  9 12
 9  9  8  5
11 12  5 10
 8 12  7 12
 8 11 10  6
 5 11 11  5
 7  5  8  6
 8  5  7 12
 7 12  9 11
12  8 11  5
 7  6  8 10
 9 10  8  6
