 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  4  0
 0  4  2  0
 0  3  3  0
 0  1  6  3
 0  1 10  2
 0  3 11  1
 0  2 11  4
 0  4  8  4
 0  1  9  3
 0  2 10  1
 0  2  7  3
 0  4  9  2
 0  2 12  2
 0  3  5  3
 0  2 12  1
 0  1  5  2
 0  3  5  1
 0  1 11  3
 0  1  5  4
 0  2  8  3
 0  3  6  1
 0  3  7  4
 0  4  6  4
 0  2 10  4
 0  4  8  2
 0  4  5  1
 0  1  9  2
11  8  6  7
11  9 11 10
 5 10 10  7
 5  8 11  9
 6  7  6 12
 7  5  7 10
 7  8 12 11
 9  9 11  8
 8 12  5  7
 5 10  6  9
 7  5 10  8
 9 12  9  5
 7  9  5  9
 8 11  6  9
 6  5  7 12
 5 12  6  6
11  6  9  7
10  7 12  6
12  6 12 12
 9 11  7  8
12  7  5  6
12 10  9  9
 6 10  6  8
 5  7  8 10
 9  6 12  7
12 10  7 11
12  9 11  5
10  7  8  8
12 12 12 11
 8  5 10  8
11 10  5  8
 7  8  9 10
 6  8 11  8
11  6  9  6
 6 11  8 10
11  7  9 10
