 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  3  0
 0  3  4  0
 0  3  1  0
 0  2  7  1
 0  1 11  4
 0  1 11  3
 0  1 10  3
 0  3  9  2
 0  4 11  2
 0  2  8  4
 0  1  5  1
 0  2  6  4
 0  1  8  2
 0  1  9  2
 0  4  6  1
 0  4 10  2
 0  1  5  4
 0  3  8  4
 0  3  9  1
 0  4  5  1
 0  4 12  3
 0  4  5  3
 0  3 11  2
 0  2 11  1
 0  2  5  3
 0  4  6  3
 0  2  9  4
 6  9  9  6
11  5 10  7
 5 12  6 12
12  9  5 12
10  9  6  7
 9  7 12  6
10  7  7 10
12  8  9  9
 6  8 12  5
 7 10 12  8
 8 12  7  8
 8  5  8 10
 6  9 11  8
11  7 10 11
 7 11 10  8
11  6  9  7
11  5  6  5
10  8 12 11
12  5  6 11
 7  8  6  9
11 10 10  9
12  8 11 10
 7  9  5  5
10  6 12  5
 7  6 10  9
12  8  7  8
 8  8  7  5
 9  6 11  7
 6  7 12  6
 9  7  8 12
 9 11 11  7
10 12  8 12
 6 10  7  5
10  5 10  9
12 11  6  7
 6  9  5  8
