 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  1  2  0
 0  2  3  0
 0  4  4  0
 0  3  8  2
 0  1 10  4
 0  1  8  1
 0  3  8  3
 0  4  7  3
 0  3  6  2
 0  4  7  1
 0  2 12  4
 0  2 12  1
 0  3 12  1
 0  1  5  1
 0  3  6  4
 0  1 12  3
 0  1 11  4
 0  2 11  3
 0  2  9  2
 0  4 12  2
 0  4  5  4
 0  1  6  3
 0  3  6  3
 0  3 10  1
 0  4  6  1
 0  2  8  2
 0  4  5  2
 5 11  5  6
11  6  6  9
 9  5 11 12
12  5  6  7
 6 12  5  6
12  9  9 11
 6  5  8  5
 9  9  6  5
 7 11  7  8
 6 11  9  9
10  6  5  8
 6  8  7  8
 9 10  9  7
 7  7  7 10
11  6  9 11
 7  9 10  7
12  8  6  8
 8 10  8  6
 5 10 12 12
 8  7 12 11
 5 10  9 10
 6  7 12  7
 8  9 11 11
10 11  8  9
12 10  6 12
 7  5 11  8
12  7 10  5
 7  9  6 10
11  8 10 11
 7  8 12  8
 9 11  9 10
 8 12  7  9
 5  5  7  8
10 10 11 10
 9 12  5  9
10 11  7  5
