 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  1  4  0
 0  3  1  0
 0  3  4  0
 0  1 12  1
 0  2 11  2
 0  1  9  3
 0  2  9  3
 0  1 11  2
 0  4  9  3
 0  1  8  3
 0  3 10  3
 0  3  8  4
 0  2 12  2
 0  2  7  4
 0  3  7  4
 0  2  9  1
 0  1  6  2
 0  2  7  1
 0  3  8  2
 0  4  9  4
 0  4  7  3
 0  4 11  2
 0  4  6  2
 0  1 11  1
 0  3 10  1
 0  4  8  1
 0  2 12  3
12 10  5  9
 5  9  7 11
10 12  5  8
 8 11 10  9
12 12  6  9
 8  6  6 11
 6  5  5  8
 8  6  7  7
 7  8 12  7
10  9  7  5
12 11 11 11
 6  8  5  8
 5  6  8 12
 6  9  8  6
10  7  6  7
 8  7  9  5
11 10 11  7
 9 12  5  5
11  8 10 12
10  5 10 12
 9  7  8 12
 9  6  8 10
 5  7  6 11
 8 11  8 10
10  7 12  6
10 11 12  6
 7 11  8  6
 6  5 10 12
 7  5 10  6
 6 12  9 10
11  6 11  5
 5 10 10  6
 5  9  9  9
 7 12  9  7
11  5  7  5
 9  9  8 12
