 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  2  1  0
 0  1  1  0
 0  4  2  0
 0  4  8  4
 0  2  7  4
 0  4 12  2
 0  3  7  4
 0  2  5  3
 0  3  7  2
 0  4 10  1
 0  2 10  1
 0  1  8  3
 0  1 10  3
 0  2 11  3
 0  3 11  1
 0  4 11  3
 0  2 10  4
 0  1  6  1
 0  3  7  3
 0  1  7  1
 0  1  7  2
 0  4  6  4
 0  3 11  4
 0  3  6  2
 0  2  9  2
 0  3 12  3
 0  1  5  2
11 12  8 10
12 10  9 12
 7 12  7  5
11  9 11 11
 6 10  6  6
10  5  6  6
 8  6  6 10
 8 10  6 10
 5 11  9  5
11 10  6 12
11 12  7  8
 5 11 10  7
 6  6  8  6
 6  8  5  9
 7  6 11  9
 5  5  9  5
 6 10  9 12
 7 10  9 11
 8 11  7 12
 9  8  9 10
 6  9 12  6
 9  5 11  7
 9  7  8 10
 9 11  8 10
12  9  6 11
 9  7  8 11
 8  5 12  5
 8 10 12  8
12  5  7  9
 9  9 12  5
 6  8 10  5
 7  5 11 12
 7  5  8  8
12  7  7  5
 8 12  9  8
 9 12  7  8
