 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  1  0
 0  2  2  0
 0  1  2  0
 0  1  4  0
 0  2  8  1
 0  3  6  1
 0  1  7  1
 0  1  7  3
 0  4  9  4
 0  2  9  3
 0  2  8  4
 0  4  6  4
 0  1  5  4
 0  4  6  1
 0  4  8  1
 0  3 10  1
 0  1 10  2
 0  2  5  4
 0  4  7  2
 0  3  8  3
 0  2 12  3
 0  2  7  3
 0  3 12  2
 0  3 11  3
 0  3  9  4
 0  3 11  2
 0  1  5  2
 0  4  5  3
 7  7  6 11
 7  5 12  7
 9  8  5  8
12  8  6 10
 6  8 11  7
 8  9  7 11
 5  8  8  8
11 11  9  6
 9 10  5  9
 7  6  5 10
 8 10  9  9
 6 10 12  6
 6  9 12 12
12  7  7 12
12 12  9  5
11  8 11 10
 7 11  7  8
 9  7 12  6
10 11  6 11
 5  9  5  8
12  6  7 11
 9  8 12 10
 6 12  9  7
 5  6  7 10
11  8  9 12
10  5  6  9
12 10  5 11
 7 11 12  8
 6  9 10 11
12  6  6  9
 6  5  6  9
 5 10 11  5
10  8  8  5
 5 10 11 10
11 10  7 12
 7  9 10  8
