 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  4  1  0
 0  3  4  0
 0  2  2  0
 0  2  9  2
 0  4 10  3
 0  1 12  1
 0  1  7  4
 0  1  5  3
 0  3  7  1
 0  2  9  4
 0  4  8  4
 0  1 10  3
 0  2 12  1
 0  2 11  3
 0  3 10  1
 0  4 10  4
 0  1  6  4
 0  4 12  2
 0  4  8  1
 0  1 12  3
 0  4 12  4
 0  3  6  3
 0  2  8  2
 0  2  7  3
 0  3  6  2
 0  3 12  2
 0  1 11  2
 8 11  6 11
12  7 12  6
 8 12  5  9
10  9  6  5
 5 11  6 10
12  6  7 12
10  5 10 11
 5  7  8  6
 7  5  6 11
 5  8 10 12
10  5  5  7
 5 11 12 11
11 11  5 11
 8  9 10  7
 8 10  5  8
 5  8 11  5
 8 11 11  8
11  9  9  7
 9  8  9  7
 6  7  5  8
 7  6  6  6
 6  5 10 11
12  8 10  9
10  9  8  6
11  6  5  7
 5  6  9  9
10  8  7  8
 9  7  9  5
 8  6  8  9
10  7  7 12
 9 10 12  9
 6 12  8 12
 6  9 12  7
10 11 12  7
 9  6  7 11
 7  9 10  9
