 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  4  4  0
 0  2  4  0
 0  1  1  0
 0  3  9  1
 0  4 10  1
 0  2  8  2
 0  3  6  2
 0  1 12  4
 0  2  6  3
 0  2 10  1
 0  2 10  4
 0  3 10  1
 0  4  8  3
 0  2  9  2
 0  1 11  3
 0  1  6  4
 0  4 12  4
 0  1 11  1
 0  4  5  2
 0  4 12  2
 0  1  9  4
 0  3 11  3
 0  3  6  3
 0  3 11  1
 0  4  9  2
 0  3 11  2
 0  2  5  3
 8  8 12 11
12  7  9  8
11  5 12  8
 9  6 12  6
 8 10  6  5
 7  8 10  7
 9 10 12  5
10  6  9  8
 9 11 11  6
 5  7 10  6
 9  6  8 10
 7 11 12  9
12  8  8 11
10  6  9 11
 5  7 12  5
 9  5 11 10
 6  5  5  6
 9  6  9 10
12  7  7  5
12  5  5  9
 7  9  5  7
 9  9  9  7
 8 10  8 11
 8  6  7  7
11 11  7 10
11  8  8  8
 5  5  6  8
 7 10  8  6
12  6  7 11
 8  7 12  6
 5  5 10  5
12  6 12 11
 8  7 12  9
 7  9 12  7
10 10 10 11
12  6  7  7
