 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  3  0
 0  1  4  0
 0  2  1  0
 0  1  2  0
 0  4  9  4
 0  3  8  2
 0  1  5  3
 0  3 12  1
 0  2  8  2
 0  3  5  2
 0  1 11  2
 0  4 11  1
 0  2 11  1
 0  3  9  3
 0  4 11  3
 0  3 12  3
 0  2 11  4
 0  2  7  2
 0  1  5  1
 0  1  6  3
 0  2  9  1
 0  1 10  4
 0  3 11  1
 0  4  5  2
 0  4  7  4
 0  2  8  3
 0  4  8  4
 0  3  7  4
 9  5  5  6
 7  6 10  9
11 10 12  5
 5  6  6  7
 7  7 12  5
12  9 10  8
 7  9  7  8
10  6  7  6
 8  8  5 12
12  8  6  8
 6 11  8  8
 7  8  8  6
 9  6 10  6
 9  8 10 11
 6 12  9 12
 8  8 12  5
10 12 12  7
10  5  9 10
10  9 10 11
 5 12  9  5
 5  7 12 10
12 11  8  7
 9 11  8  6
10 11  9  9
10  5  5  6
 9 10  5  6
 7 10  7 12
11  7 12  6
 6  6  9 11
 8  9  7 10
 5  9 11 12
 8 11  6  8
10 11  7  9
 7  6  5 11
12 12 10  9
11  6  7  7
