 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  1  0
 0  4  1  0
 0  1  2  0
 0  1 12  1
 0  3 12  4
 0  3  6  3
 0  1  7  2
 0  2  8  3
 0  3  7  3
 0  2  5  2
 0  3  6  4
 0  4  6  3
 0  4  7  3
 0  3 10  4
 0  4  6  2
 0  1 11  4
 0  4  5  2
 0  2 11  3
 0  1 11  2
 0  1 12  3
 0  2  8  4
 0  2  7  4
 0  4 11  1
 0  4  8  4
 0  2  6  1
 0  3  8  1
 0  1  9  2
 6  8 10 10
 9  7 10  5
11  6  8  8
 9  5 10  6
 5 11  5 10
11  6 12 10
12  5  5  7
10  5  9  9
10  9 11 12
 5  6  8  5
 9  5 11 12
 8 12  9  7
 7  6 12  7
 8  9 11  6
 6  7  8  9
12  9 10  9
 8  8  7 11
10  6  9  9
 5  7 11 11
 7  9 12  8
 8 12 10  6
11  6  7  9
 8  7  5  7
 7  5  7  9
 9 11 11 10
 5  9  8  8
12 10  7  7
10  8  9  5
 5 10  8 12
 9  6  5 12
 8 11 12  6
10  7 10 11
12  9  6  7
12 12  6  6
11  6  8  5
10 10 12 11
