 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  3  4  0
 0  2  3  0
 0  1  1  0
 0  1  7  4
 0  2  7  1
 0  3 10  3
 0  2  6  2
 0  4 12  1
 0  4 12  3
 0  2  6  3
 0  4  9  1
 0  1 10  2
 0  1  8  3
 0  4 11  2
 0  1  6  1
 0  4  6  1
 0  2  7  2
 0  3  5  4
 0  3 10  4
 0  1  8  2
 0  3 11  3
 0  4  6  4
 0  3  6  2
 0  2  9  1
 0  4  9  3
 0  2  9  4
 0  1 12  4
 8 11  9  7
 8 11  6  7
10  5  9 11
11 10 12 12
11  9 10  9
 7  6  6 11
11  7  7  6
 9  8 10  5
 8  6 12  5
12  5  8  5
12 12  5  7
 8  9  5 10
 8  7  9 10
 7 10  8  5
10  5 12  9
11 11  7  9
 9  9  8  9
11  5 11  6
 7  9  8 12
 6  5 10 10
 6  6  8  9
 6 12 11  6
11  7 11 12
 8 12  8  9
 9  8 10  6
 8  6 12 12
 7  6  6  8
 5 12  7 11
 6 12 11 10
10 12 10  5
 7  8  7  5
10  5 11 11
 5  9 10  8
 7 10  9  8
 5  8  7  5
12  5  7  7
