 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  2  1  0
 0  3  4  0
 0  2  4  0
 0  4 10  2
 0  4 11  3
 0  3  5  3
 0  3 10  3
 0  3 10  4
 0  4  6  4
 0  1  7  3
 0  4  8  1
 0  3  6  3
 0  2  6  2
 0  1  5  1
 0  1  8  3
 0  2  8  1
 0  1 11  2
 0  2  7  2
 0  1 12  4
 0  2  8  2
 0  4 12  1
 0  1 11  3
 0  3 10  2
 0  3  8  1
 0  2 12  1
 0  4  7  4
 0  4  5  2
 9  8 12 12
 5 11  7  9
 6  8  9  7
12  5  9  8
 6 11  6  7
 5 10 12 12
10  9  5 11
 8 10  6 11
 9 11  7 11
12 11  9 10
 5 12  6  7
 6 11  5  6
 7  6  5 10
 5  6 12  5
 9 10  8 10
 7 12  7  7
 6 11  9  5
12 12 10  9
 8  9  5  5
11  7  7  9
 9  9  9 11
 9 11  8  8
12  8  7 12
 8 10 12  9
 9 10 11  7
 8 10  9  8
11  9  8  6
 7  8  5 12
 6  5  6 11
10 11  9  5
 8  5  6  6
 9  7 10  6
10  6 12  7
 6 12  8 10
 5  7  8 10
 7  7  6 11
