 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  4  0
 0  2  3  0
 0  3  2  0
 0  1  5  1
 0  4  7  4
 0  2  5  4
 0  3 12  3
 0  1 11  2
 0  3 10  3
 0  1  9  1
 0  3  9  3
 0  4 11  1
 0  4 11  3
 0  3 11  4
 0  4 11  2
 0  1  8  3
 0  3  9  4
 0  1  9  4
 0  4  9  1
 0  2  7  1
 0  2  8  2
 0  4  8  4
 0  1 12  3
 0  4  5  2
 0  3 12  2
 0  2 12  2
 0  2 10  1
12  7 11  6
 5  5  7 10
12  6  6  6
12  6  8  6
 5 11 12  9
 8  9  6  6
 9  5  9 10
12 10 10  9
 7  5  9  7
10  9  7  7
10  6 11 11
 6 10  6 11
 9 11 12  8
 8  8  9  7
10  7  5  8
 6 11 10  8
11 11  5  6
 5  6 12  7
 7 12  6 11
 6  8  7  5
12 10  9  8
 9  8  7  8
 6  7  9 10
 8  6 12  5
 7  8 12 10
 7  7  8  7
12  8 10  5
11  5  8 11
11  7 11  8
 7 12  9  6
 5 10  6 12
 8 10 12 10
12  6  5  5
 6  5  9  9
 5  9  7 10
 9 10  8 11
