 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  3  0
 0  4  2  0
 0  1  1  0
 0  3  3  0
 0  1  9  2
 0  3  6  1
 0  3 12  1
 0  2 11  4
 0  1 10  2
 0  3 12  3
 0  1 11  3
 0  3  8  1
 0  4  5  1
 0  4  7  3
 0  2  5  2
 0  1  7  4
 0  4 10  1
 0  3  5  4
 0  2 12  2
 0  4 11  3
 0  2  6  2
 0  1  5  1
 0  4  8  3
 0  4 10  2
 0  3 10  4
 0  2  7  4
 0  1  6  4
 0  2  6  4
 9  7  9  6
 9  7  8 11
 8 12 10 10
10 11 12 10
12  6 10  9
11  7  5  5
 6  8 10  6
11  8  9  5
 6 12  8  6
 9  9 12 12
 5  9  6  8
12  5  5  6
 6  9  7  7
 9  6  5  7
 8  7  9  8
 8 11 11  7
 8 10 11  8
12 11  8 12
11  8  6 10
 5  8  6  9
 5  5  6  7
12  8  7  5
 5  9 10  8
12  7  8 11
 6 10 12 11
10  8  9 11
 9  5  9  9
 6  5  6 10
 9 10  9 11
12 11  7 12
 6 10  6  8
 7 11  7 12
10  5  9 10
 7 12 12  7
 9 11  7 11
 7  5  7  8
