 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  2  2  0
 0  3  4  0
 0  1  3  0
 0  3 12  2
 0  4 10  3
 0  3  7  1
 0  4  6  3
 0  2  8  4
 0  2  5  2
 0  3  6  3
 0  2  9  4
 0  3 11  2
 0  1  5  2
 0  2  7  3
 0  4  9  1
 0  4  7  2
 0  1 12  1
 0  1  7  2
 0  1  6  1
 0  2  7  1
 0  1  5  4
 0  1  7  1
 0  4  8  1
 0  4 11  3
 0  2  6  4
 0  3  8  4
 0  3  9  3
10  9  8 12
11 12  9  5
 9  7  8 10
 8  6  7 12
 8 12  5  7
 5  5  9  6
11 10  7  6
 8  8 10  5
 7  5  8  8
12  6  9 11
 7 10  6 10
12 12  9 10
 7  9  7  6
 9  5  7  7
 9  9  7 10
 9 10 11 10
 6 10  5 11
11 12 12  7
 5 11  6  5
10 10  8  8
12 11 11  9
12 12 11  8
 8 12  6 12
 9  5  8  9
 6  8 12 11
11  9  8  5
 8 10 10 12
10  5  9  9
 5  6  9 11
11 10 10  6
 8  7  6  5
 8  6 12  6
 6  8 11 12
 6  5 11  9
11 11  7 10
 7  7  5  6
