 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  1  0
 0  1  3  0
 0  2  3  0
 0  3  8  2
 0  4 11  3
 0  4  7  2
 0  4 12  1
 0  2  5  1
 0  4 12  4
 0  3 12  4
 0  1  8  3
 0  1  9  2
 0  3  9  2
 0  4  9  2
 0  2  6  4
 0  1 10  3
 0  3  7  4
 0  4  7  1
 0  1  9  4
 0  4 12  3
 0  1  9  1
 0  3 12  1
 0  2  9  4
 0  2  7  3
 0  3  5  1
 0  2 10  4
 0  1  8  2
 9 12 11  9
 7  6  9  6
10  7  7 10
 9 11 12  6
10  9  6 10
11 12  5  5
 7  5  8  8
 8  7  8  5
 8 11 12  8
 8  6  5  8
 8  5 10  6
12 10  8 11
 5  8 10  5
10  6  8  9
11  9  5  6
12  9  9  5
 9  9  6 12
 8  5  7  9
 8  6  8 11
 5 11  6 11
10 11 10  7
12  7  8  9
 7 10 12  6
 8  9 10  5
11 11 11 10
12  7  6  8
10  5 11  6
 6 10 12 11
10  8 11  5
 6  6  7  7
 6  6 12  5
11 12 12  7
 6  6  7 11
10  5  7  9
 5 11  9  7
12  7 10  7
