 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  3  0
 0  1  1  0
 0  1  3  0
 0  3  8  1
 0  3 11  3
 0  2  5  2
 0  4  6  2
 0  4  5  2
 0  3  8  4
 0  1  7  4
 0  2 10  4
 0  3  9  1
 0  1  5  2
 0  4  8  4
 0  4  7  1
 0  3  9  3
 0  1  9  3
 0  3  9  2
 0  4 11  1
 0  2 10  1
 0  4  7  3
 0  3 11  4
 0  4 12  3
 0  2 12  1
 0  2 10  2
 0  1 12  4
 0  2  8  4
 6 12 11 11
10  8 10 12
 8  9 12  5
 8 11 12 12
 6  9  8  7
 5 10  5  7
11  9 10  7
 6 11 10  7
 7  7 10  9
 9  9  6 12
10  5  6 11
 8 12  5  8
 5 10 12  7
 9 12  6  7
10 12  9  9
11  7  7 11
 5 10  6 11
 8  8  6  9
 6  5  6 10
11  5  8  6
 5  5  5 11
12 11  8 12
12  9  6  8
 7 12 11  8
11  8  5 12
 9 12 11  5
 9  7  8  8
 8  9  5 10
10 10  5  7
 6  9  8 10
 6  7  7  8
10  7  7  9
 6  6  6  9
 5 11  6 12
 6  6  9 11
 7  7 10  6
