 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  3  0
 0  4  3  0
 0  3  2  0
 0  4 11  4
 0  4  7  4
 0  1 12  3
 0  3 10  2
 0  2  8  3
 0  1  7  3
 0  1 12  2
 0  1  8  4
 0  3 12  2
 0  2 11  4
 0  4  9  2
 0  2 10  4
 0  1 12  1
 0  2  9  2
 0  3  6  1
 0  2  5  1
 0  2  7  4
 0  4  8  3
 0  4  5  1
 0  3 11  4
 0  1  9  2
 0  3  5  1
 0  1  6  1
 0  4 10  3
 9  5  7  6
11  8 12 12
12 10  7  8
 6  8  5 11
 9 10  6  6
 8  8 11 11
 9 11 12  7
 6 10 11  5
 7 10  5  7
 5 12  8 10
 6  7  5 12
10  9  7  8
 9  8  5 12
 9  6  7  8
12  5  6  5
 7  6  7 11
10 10 12  6
 6  7  6 10
 5 11  9  5
 8  5  6  8
 7 12  9  7
 9 10  8 12
12  8 12  6
 9 11  7 10
 9  8  9  7
 5  7  9 10
 6 11 10  9
 7 12  6  8
 8 12 11  8
 6  9  9  5
11  6 10 11
 5 11 10  6
12  5  8 11
 9 11  8 10
 5  7  9 11
 7  6  9 10
