 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  1  0
 0  2  1  0
 0  4  2  0
 0  3  9  3
 0  3  6  3
 0  3  7  1
 0  1  5  4
 0  4  7  1
 0  1  8  4
 0  3  8  2
 0  4  6  4
 0  4  5  4
 0  1 11  4
 0  2  6  4
 0  4 12  3
 0  1  9  1
 0  4  6  2
 0  2 12  2
 0  2  9  3
 0  3  5  3
 0  3 11  4
 0  1  8  2
 0  1  6  2
 0  4 12  1
 0  2 11  1
 0  2  5  3
 0  1 10  3
 5  9  9  5
 5 11  8 12
 9 12 10  5
12  7 12 10
12  7  7 12
10  6  5 12
 7  5  9 11
 9 11  5 10
 7  9  7  8
 6  8 10  8
10 12  6 11
12 12  9 11
 8  7 12 11
11 11 10 11
 9  8  8 11
 7 10  7  7
 8 10 11  5
 5 10  6  6
 6  5 11  9
 5  5 10  7
 6 12  8 10
 6  9  5  7
 7  8  9  9
10 12  8  7
10 12  6  9
 6  6  8  7
 6 11  6  9
 8  6  9  8
 8  5 11  8
11  7 10  5
 7 10  8 12
 9  7  7 10
12  8 12  6
 8 11  5  6
 9 11  9  6
10  9  7 10
