 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  4  0
 0  3  3  0
 0  3  1  0
 0  2  4  0
 0  2 10  2
 0  1 10  4
 0  4  5  1
 0  1 10  2
 0  2  5  4
 0  2 11  1
 0  1  8  2
 0  1 11  4
 0  4 11  1
 0  2  8  2
 0  1 12  4
 0  3  7  3
 0  4 10  3
 0  4  9  3
 0  4  7  3
 0  1 12  2
 0  3  5  3
 0  3  6  1
 0  2 10  1
 0  1  7  3
 0  4 10  2
 0  2  6  2
 0  3  5  1
 0  3  9  4
10  8  9  7
 8  6  5  8
10  5  6  5
 7  7  9  5
 8 12  8  5
 8  9  8 12
12  9  8  6
10  7 10  9
 6  8 12 12
 6  5 10 11
 8  9  7  8
 5 12 12  7
11 12  7  6
 8  9 11  5
 9 11 11 12
10 11  9  6
 7  9 10  9
10  5 11 10
 9  6  5  9
 9  7  7 11
12  5  6 11
 6 12 11 10
 7  8  6 10
 8 11  5  6
11  8 12  9
11 10  7  8
11 12  6  9
 7 11  6 12
 6  9  7  6
12  9  8  7
 5  5  8  7
 6  6  6 10
12  7  5  9
11  6 10  8
12  7  7  8
 5 11 12  9
