 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  4  1  0
 0  3  4  0
 0  3  2  0
 0  1  9  1
 0  3  7  2
 0  2  9  1
 0  2  9  3
 0  3 12  4
 0  3 10  4
 0  2 11  2
 0  3 12  1
 0  2  7  1
 0  1  6  2
 0  2  7  4
 0  4 12  2
 0  2  5  3
 0  3  8  2
 0  4  6  3
 0  4 11  3
 0  4  6  4
 0  1 12  3
 0  1  5  4
 0  2 12  3
 0  1  7  1
 0  4 11  2
 0  1  8  4
 0  4  9  3
 7  5  8  8
10  8  5  8
 5 12  9  5
11  5 12  7
 8 10  7  7
 8  7 11  7
 8 10 10  6
 7  9  6  7
 5 12 10  8
 8 12  5  9
 9 10  5  8
11  9  8  7
10  6 11 11
 5  7 11  7
 9  8  7  6
11  7  9 12
 6  8 10 12
 6  8  6  9
 6  5 11  6
10 11 12  9
 9  6 10 11
 6 12 10  6
12  7  6 10
10  7  8  7
 9 12 11 10
 5  8  9 11
 5 12  6  8
11 11  9  6
 5  6 12  9
12  7  5  5
11  9  5 12
10  9  6  8
11 11  8  9
 6 10  5 10
 8  7  9  5
10  6 10 12
