 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  3  4  0
 0  3  1  0
 0  1  3  0
 0  2 10  2
 0  1  9  2
 0  2 12  2
 0  2  9  4
 0  4  5  2
 0  4  5  4
 0  4 12  2
 0  2 10  3
 0  2  5  4
 0  3  5  4
 0  1  8  1
 0  1  7  1
 0  4  9  1
 0  1  7  4
 0  3  7  3
 0  4  7  3
 0  1  6  1
 0  1  6  3
 0  3 11  3
 0  3  9  1
 0  4 11  4
 0  4  5  1
 0  2  8  2
 0  3  8  3
 6 12  6  7
 5  8  8 12
 5  8  7  5
 7  7  7  8
11 11  8 12
10 12  9  6
 8 10 11  8
 6 10  6 12
10  8 12  8
11  7  7  6
11  9  9 11
 5 10 10  8
10  6  5  5
 5  8  8  6
 7  9  9 12
11  5  6 12
 8  5  6 10
 6 10  7 10
 7 12  7  8
 8 11  6 10
 6 10 12 12
 9  5  6  9
 7 12 10  7
 9  9  7  6
12 12  5 11
 9 12 11  9
 5 12  8  9
 5  7  9 10
10  9  5  7
12 12 11 11
 6  6 10 11
 8  6  9  5
 8  6 11  8
10 11 11 11
 9  9  7  9
 7 11 10  6
