 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  2  0
 0  1  1  0
 0  3  2  0
 0  3 11  2
 0  3  8  4
 0  4  7  2
 0  4  6  2
 0  1 12  2
 0  1  9  3
 0  1  6  1
 0  3 10  4
 0  1 12  1
 0  2  8  3
 0  2  9  3
 0  4 12  3
 0  1  6  4
 0  4  6  4
 0  4  6  1
 0  3 12  1
 0  2  6  2
 0  2 12  4
 0  3 12  4
 0  2 11  1
 0  1 10  3
 0  4 11  3
 0  4  8  4
 0  2  7  1
11  7 11 11
 5  5 12 11
 5  5  9  5
 5 11  9 12
 7  6  5  6
 8 10 12 11
11  8  5  6
 7 10  9  6
11  9  7  8
 9  5 11  8
 6  5 10 10
10  6  7 11
 5  7  9  9
 9  8 10  7
 7  8  6  6
12  6  5 10
 9 11  7 10
10  7  8 11
 6 11  6  5
10  7 10  8
11  9  9  7
12  7  7 10
12 11  9  9
 9  8 10  5
12 10 10  7
 5  8  9 12
10  9  5  6
12  7 12  8
11  5  8  5
 6  8 11  9
 9  8  8  8
 8  7  6  9
 7 12  5  5
 8  6  8  7
 9 12  6 10
10 12 12  7
