 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  3  0
 0  1  2  0
 0  1  4  0
 0  2  8  1
 0  2 11  2
 0  4  6  2
 0  2 10  3
 0  1  7  3
 0  4  7  1
 0  2  5  4
 0  2  9  3
 0  4  8  3
 0  1  9  1
 0  4 12  4
 0  4  5  1
 0  2  5  2
 0  3  6  4
 0  3  9  3
 0  2  7  3
 0  1  5  2
 0  3 11  1
 0  3 12  1
 0  3  6  2
 0  3  5  4
 0  4 11  4
 0  4  9  4
 0  1  9  2
 9 11  6 12
 8 11  7  7
 7 10  8 12
 8  7  5 11
 8  6 12 11
 8 12  6  9
12  6 12  9
 5 10 10  7
12  9  8  6
 5  6  9 10
 9  9  8  7
 9  7  5 12
10 11 12  6
11  7 12 10
 5 12 11  6
 7 10 10  5
 6  5  5 12
10 11  8 10
12 10  5  8
 8  6  6  9
 6 10  5  6
11  8  6 10
 5  8  8 10
 9 10  7 10
 7 12  9  9
 6 11  7  5
12  7  9  9
 7 10 11  5
 8  9  8 10
 6 11  7  8
 7  8  8 11
 6  9  5 11
11 10  7  5
12  6 12  8
 8  7  6  7
12 11  9 11
