 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  3  3  0
 0  2  2  0
 0  4  4  0
 0  2  8  3
 0  1 12  3
 0  3 10  2
 0  1  9  4
 0  2 11  1
 0  3 10  4
 0  4 12  2
 0  3 11  1
 0  3  5  4
 0  1  7  4
 0  3  8  3
 0  4  5  4
 0  1 11  3
 0  1  9  2
 0  2 10  2
 0  1 11  2
 0  2 12  1
 0  3 12  3
 0  1  8  3
 0  4  7  1
 0  2  8  1
 0  4  9  2
 0  4  8  4
 0  4  5  1
12  7  7  6
 8  7  8  5
 9  5  9  6
 8 11  9 12
 7 11 12 10
 9  9  8 11
11  7  6  5
 6  6 12  7
 7  5  5  6
10  6  6  7
11  6 10  9
 8  6 10  5
12  9 10  6
10 12  7 12
 9  5  9 12
 6 11  8  9
12  5  9  7
 5  5  8 12
 6 10  8  6
10  6  7  7
10  9 11  8
 7 10 12 11
10  6  5  8
 9  8  8  6
11 11  8  6
11 12 11  7
 6  7  7  5
 7  6  5  9
 8 12 11 11
 7  9  6  5
 5 12 12 11
12 11 10 10
 9  5  6  7
 8 10  9  9
 5  7 10 10
 9  8  8 10
