 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  2  4  0
 0  3  4  0
 0  4  4  0
 0  4  9  3
 0  1  8  2
 0  3  8  1
 0  4  6  4
 0  1  5  3
 0  3  6  2
 0  4 11  3
 0  2 10  1
 0  3  7  2
 0  2  9  1
 0  2  7  2
 0  1  8  1
 0  3 11  2
 0  3 12  4
 0  2  8  1
 0  4  5  1
 0  1  9  3
 0  2 11  4
 0  3 12  3
 0  1  8  4
 0  4 11  2
 0  4 10  3
 0  1 10  2
 0  1  6  3
10  5  6  7
 9  9 11  5
 7  5 12  6
 6  6  6 12
 7  8 10  6
 7  8 11  7
11  8  5  7
 6 10 11  5
 5  8  5 12
11  6  9  8
 5  8 12 12
12  5  7 12
12  6  9  9
 5 11  7  6
 9  8  6  5
 6 12  5 10
10 12  9  8
 7 12  5 10
 5  8  7 12
 5 11 11  6
 9 10  6  8
 9 11 10 12
 9  7  7 11
12  8  5 10
 7  8 10 10
 9  6  9  8
 6  8 10 10
11 10  6  9
 8  7  9  9
11 10  7  5
10 11  9 12
 7  9  7  8
 5 12  8 11
 9 12  6 11
 7 10 12 11
 7  7  9  6
