 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  1  1  0
 0  2  4  0
 0  4  3  0
 0  4  9  1
 0  1  5  3
 0  4 12  3
 0  4  5  1
 0  1  8  1
 0  3  8  4
 0  1  7  4
 0  2  5  3
 0  1 10  1
 0  1  6  2
 0  3  6  1
 0  2 10  2
 0  4  8  2
 0  1 10  3
 0  3 11  4
 0  2  7  4
 0  3  7  2
 0  4  5  2
 0  2 12  4
 0  3  9  2
 0  2  9  2
 0  2  6  3
 0  3  8  3
 0  4 10  4
 9  9  6  8
10 11  7  9
 7 11 12  5
 7 10 12  5
12  8 11 11
11  5  8 10
12  6 12 12
12 11  8 11
 6  5  7  6
 8  9  8 11
 5 10 12  6
11  8  9  5
12  6  8 10
 7 12 12 12
12  6  5 11
 6 10  8  7
 8 11  7  6
10 12  5  8
 9  8  7 11
 7  5 10  9
 6  5  7  9
12 11  9 10
 9  9  6 11
 8 10  7  5
 7  6  6 10
 9  9  9  8
 9  6  6  9
 6  6 11 10
 7  5 12  8
 7  9 11  6
 8 10  9 10
 8  8  7  5
 6 11 12 11
 7 11  7  5
 7 10  7 12
 5 10  5  9
