 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  2  3  0
 0  4  1  0
 0  2  2  0
 0  3 10  1
 0  1 12  3
 0  3  6  3
 0  1  8  2
 0  2  6  1
 0  3  9  4
 0  2 11  1
 0  1 11  3
 0  1 10  2
 0  2 10  4
 0  2  6  4
 0  4  6  2
 0  3 12  4
 0  1  8  1
 0  2  7  1
 0  3 12  3
 0  1  7  2
 0  3  5  1
 0  4 12  2
 0  4  6  4
 0  4  7  3
 0  3 10  3
 0  4  5  2
 0  4 10  4
 8  7  8 11
10 10 12 11
12  5 11  5
 8  5  9 10
 9 10  7  5
 6  6 12  9
11  5 12  8
11  9  9  7
 6  7  8  6
 8 11 12 12
 7  5 10 11
 9  6  7 10
 7  5  7 11
 5 11  9  9
 5 11  9  6
 6 11  7  8
10  7  9 10
12  9 11  7
12  8  8  7
 7  5  8 11
 7 10  5  9
 8 10  6  7
12 10 12  6
 9  9 12  9
 7  5 12 10
12  6  8  6
11  7  8  5
 7 11  8 10
12  9 10 12
 9 11 12  5
 8  6  8  8
11  6  6  5
 9 10  9  6
 9  8  5  6
 8  9 11  5
 6  8  5  7
