 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  2  3  0
 0  4  1  0
 0  3  2  0
 0  3 12  3
 0  2  9  1
 0  4  7  4
 0  3 11  1
 0  1 10  4
 0  4  6  3
 0  1 12  2
 0  2  6  1
 0  1  8  1
 0  2  5  4
 0  2  8  2
 0  1 10  2
 0  2  5  1
 0  1  9  3
 0  3  9  4
 0  1 12  4
 0  3 10  3
 0  4 11  1
 0  1 11  2
 0  3  6  2
 0  4  5  4
 0  4  5  3
 0  3 11  3
 0  4 10  2
 8  9 10  7
 5  7  9  5
10  9  6 12
11  9  8 10
11 11  7 11
 8  6  9  8
 7  9  5  6
10 12  7  7
11  6  9  7
 8 12  9  9
 7 12  8  8
 7  8 12  8
 8 12 11  5
 8 10 10  5
 6 10 11  7
 9  8  7  6
12  7  9 12
12  7  5 10
 6  6  8  6
10  8  5  5
 9  5 10  6
10  7 12  9
 7 12  7 10
11  6 12  6
 7  6 10  7
 9  6 10  6
 9  6  9  9
 5 11  5  6
 8 10 11  8
 5  7  8 12
10  8 11  6
12 11  7 12
 9  5  8  6
11 12  5  5
 9  5  7 11
11  8 12 11
