 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  2  3  0
 0  4  4  0
 0  1  2  0
 0  4  9  3
 0  3  9  2
 0  1  5  2
 0  4  5  4
 0  2 10  3
 0  4 11  2
 0  2  6  4
 0  3 10  2
 0  4  9  4
 0  3  8  3
 0  3  6  3
 0  1 11  4
 0  1  9  4
 0  1 11  1
 0  1 12  4
 0  1 12  3
 0  3 11  1
 0  2  5  3
 0  2 10  1
 0  2  6  2
 0  4 10  1
 0  2  5  1
 0  4  8  1
 0  3  7  1
 8  7  8  5
 6  6 12  8
11  7  7  6
 5  9  7  7
 6 10  7  8
 5  8 10  6
10  6  6  7
10  6  7  5
 7 11 12  9
 8  5 11 12
12  9  5  9
12  8 11 11
 5  8  7  7
 7  6 12  9
12  9 11  9
11  5  5  5
10 10  6  9
 9  6  6 12
 6 12 10 11
 7  9 10 12
 6 12  5 11
 7  8  6 11
11  8  8  9
 9  8 11  9
 7 10 10 12
10  5  7  8
 6  6  6 10
 7  9  9  5
10  8  8 10
10  7 12  8
11 11  8  8
12 10 12  8
 5  9  5  6
 7 12 11  5
 8 11  9 12
 9 12  7  7
