 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  3  0
 0  2  2  0
 0  2  4  0
 0  4  1  0
 0  2 12  3
 0  3 10  2
 0  2  7  1
 0  3  5  1
 0  1  9  4
 0  4 12  2
 0  3 12  3
 0  1  6  4
 0  4  8  3
 0  4 11  3
 0  2  9  2
 0  1  8  1
 0  2 11  4
 0  1 10  2
 0  4  6  2
 0  4  5  1
 0  2  6  4
 0  3 12  1
 0  3  6  2
 0  1  9  1
 0  4  7  4
 0  3  5  4
 0  1  8  3
 0  3  9  3
 9 11 12 10
 6  5 12 11
12 11  5  6
 8  8  6  5
12 11  6  7
 6  9 11 12
 6 11  5  7
10 10  6  9
 9  5 10 12
 7 11  8  8
12  6 11  8
 9  7  6  7
 6  7 12  5
 8 10  9  8
11  7  6  5
 5  9  9 10
12  9  6  5
12  7  7  5
12  9  8  8
 6 10  7 11
 7  7 12  7
 8  5  8 11
 5  7  9 11
 8  7 12 11
 5  8 12 10
 9 11  7 11
11 12  8 10
 7 10  9 10
 8 10 12  7
 9 10  8 10
 6 10  9 10
 6  7  8  9
 9  5  8  5
 6 10  5 10
11 11  6  9
 6  8  5  7
