 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  4  1  0
 0  3  3  0
 0  3  2  0
 0  2  5  3
 0  4  9  1
 0  1  6  2
 0  2 11  3
 0  2  5  4
 0  1  6  1
 0  3 11  4
 0  1 11  1
 0  4  6  3
 0  4  9  3
 0  1  7  1
 0  3 11  1
 0  4  7  2
 0  1  9  4
 0  2  7  4
 0  2  6  1
 0  2 11  2
 0  1 12  4
 0  3 11  2
 0  4  5  4
 0  2  8  3
 0  3  5  4
 0  3 11  3
 0  1  5  2
 7 10 12  5
 6  6 10 10
 9  9 12  5
 6  6  5 11
 5  6 10  6
 6 11  9  6
 8  8 10  7
 8  6  6  9
 5 10  8  8
 7  8  6  5
 5  8  8 11
12 12 12  6
 9  8 11  7
 8 12 11  8
10  9  7 12
 5  8  7  8
12  7  8  7
 9  7 10  8
12  5  7  5
 7 12  9 10
12  7 12  6
 7  6 10  8
 5 10  5  8
12  6 12 10
 7 12  7  9
11 11  7  6
10 11  5  8
10  8  9  9
 9 11 12 10
 9  9 10  9
12  6  9 11
10  5  9 11
10 11  9 12
 7  7 11  5
10 10  8 12
 6  8  9  7
