 8          puzzle size (rows and columns)
 4   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  2  3  0
 0  2  4  0
 0  1  2  0
 0  1  8  3
 0  2 11  1
 0  3  7  3
 0  4  6  1
 0  2  9  1
 0  1  7  2
 0  3 11  1
 0  3  7  4
 0  4 12  2
 0  3  9  3
 0  3  8  4
 0  3  8  3
 0  4  5  2
 0  4  8  1
 0  1  8  4
 0  1  6  4
 0  4  5  3
 0  2 11  2
 0  2  6  1
 0  2  9  2
 0  1  5  2
 0  4  8  4
 0  4  7  3
 0  1 12  1
 7 10 12  5
10  5 12 12
 6 10  7  7
11  9 10  8
10  9  6  5
 6  7 11  8
10  8 10 10
 9  6  7  5
12  9  6 11
12  9  8  9
 8  8  5 10
 6  7 12  6
 9  5 12 11
 6 11  8  9
 7 11  8  7
 5  6 12  5
11 11  6 10
 5  8  5 11
 6  8  9  6
 6  5 12 10
 7 10  7  9
 8  9  6  7
12  9 11 10
12 11  7  9
12 10  6 11
10  8  5  9
 8 12 10 10
11  5 12  9
11  7  6  8
12  8  7  9
 6  9  7 11
 7  5  8  5
12  5  6  9
 7 10 11  5
 9 12  6 12
 7 10 10 11
