 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  2  1  0
 0  1  1  0
 0  1  2  0
 0  1  3  2
 0  1  5  1
 0  1  9  1
 0  2 10  1
 0  2  9  2
 0  2  6  1
 0  1 10  1
 0  2  8  1
 0  2  8  2
 0  2  3  2
 0  2 10  2
 0  2  6  2
 0  2  7  1
 0  1  8  1
 0  1  8  2
 0  1  6  1
 0  1  5  2
 0  2  7  2
 0  2  4  2
 0  1  4  2
 0  1  9  2
 0  1  3  1
 0  2  4  1
 0  1  7  1
 8  9  6 10
 6  8  5  5
 7  4  5  8
10  7  3  6
 3  8  9  8
 3  7  4  8
 5 10  7  6
 6  6  3  7
 5  5  8  7
 5  9  7  4
10  4 10  7
 9 10  6  4
 9  8 10 10
 8 10  4  8
 5  9  8  5
10  6  6  8
 5  6 10  5
10  6  9  3
 7  3  5  9
10  4  3  7
 6  7  4  3
 4  4  4  5
 9  9  6  4
 4  3 10  9
 3  9  5  6
 3  3  8  4
 7  7  7  6
 6  5  8  9
 4  8  6  7
 6  7  5  9
 4 10  5  8
 4  7  3 10
 7  5  4  3
 9  9  5  3
 5  3 10  9
 7  6  4  3
