 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  2  0
 0  2  1  0
 0  1  2  0
 0  2  4  2
 0  2  7  2
 0  2  6  1
 0  1  3  2
 0  1  8  2
 0  1  3  1
 0  2  9  2
 0  1 10  1
 0  1  9  1
 0  2  5  1
 0  2  4  1
 0  1 10  2
 0  2  5  2
 0  1  8  1
 0  2  8  2
 0  1  6  1
 0  2  9  1
 0  2  3  2
 0  1  7  2
 0  1  4  1
 0  1  7  1
 0  2  8  1
 0  2  6  2
 0  1  5  2
 8  5  3  6
 5  9  7  6
 7  3  9  7
 6 10  8  3
 9  9  8 10
 4  7 10 10
 6  3  8  3
 5  8  4  5
 6  6  4  8
 5 10  7  3
 4  4  6  8
 4  3  9  7
 6  3  7  7
 7  9  6  9
 3  4  9 10
 6  6  4  9
 7 10  6 10
 3  6  9  5
 7  9  5  8
 8  8  5  7
 6  7  5 10
 4  7  4  4
 5  5  4  9
 4  3  8  5
 8 10  3  8
 3  7  5  9
 5  5  5  3
 5  7  4  6
 5 10  9 10
10 10  7 10
 3 10  5  3
 4  7  6  4
 9  8  6  6
 4 10 10  4
 9  8  8  3
 9  6  4  7
