 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  2  2  0
 0  1  2  0
 0  1  1  0
 0  2  4  1
 0  2  9  1
 0  2  8  1
 0  1 10  2
 0  2  6  2
 0  2  7  1
 0  1  5  1
 0  2  6  1
 0  1  6  2
 0  1  8  2
 0  2  5  2
 0  2  7  2
 0  1  3  1
 0  1  9  1
 0  2  3  1
 0  2 10  2
 0  1 10  1
 0  2 10  1
 0  1  5  2
 0  1  7  2
 0  1  3  2
 0  1  9  2
 0  1  4  1
 0  2  4  2
 4  6  8  3
 5  8  8  5
 5  5  4  7
 6 10  5  8
 5  7  6  3
10  3  7  4
 8  8  5  9
 7  8  9  8
 6  3 10  5
 7 10  5  3
 4  9  3  9
 5  7  6  4
 4  8  9  3
10  4  4  9
 6  5  6  8
10  3  5 10
 9  7  7  9
 9  7  6  6
 7  3  6  6
 8  3  4  7
 9  6  7  3
 9  9  6  3
 5  4  8  8
 8 10  6  7
 6  5  9  4
 3  4  5  7
 4  9  5  8
 7  7  4  5
 4 10 10  3
 9  4  5  7
 3  4  6 10
 5  8  3 10
10 10  6  8
 7 10  9  4
 6  4  9  7
 6  8  3 10
