 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  1  0
 0  1  2  0
 0  2  2  0
 0  1  8  1
 0  1  4  1
 0  1  5  1
 0  2  6  1
 0  1  8  2
 0  2  5  1
 0  1  3  2
 0  2 10  1
 0  2  4  2
 0  1  5  2
 0  1  6  2
 0  2  6  2
 0  2  3  1
 0  1  9  2
 0  2  4  1
 0  2  9  2
 0  1 10  1
 0  2  7  2
 0  1  3  1
 0  1  9  1
 0  2  3  2
 0  2  8  1
 0  2  8  2
 0  1  4  2
10  9  8  9
 4  4  8 10
 7  7  5  8
10  7  8 10
 8  7  7  8
 7  5  9  3
 3  5  3  3
 8  5  7  6
 5  9  4  9
 3 10 10  3
 5  6  6  3
10  9  3  5
 7  6  9  7
 9  7  6  7
 8  5 10  7
 5  3  5  4
 6 10  8  7
 5 10  4  4
 3  4  5 10
 6  6  7  9
 6  5 10 10
 3  6  6  7
 7  4 10  3
 5  6  9  4
 4  7  9  5
10  8  7  5
 4  4  4  6
 4  9  9  4
 8 10  7  5
 7  3  5  6
 6  6  3  9
 8  3  5  6
 9 10  6  8
 9  4  4 10
 8  8  7  4
 9  3  8  6
