 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  2  0
 0  1  1  0
 0  2  2  0
 0  1 10  1
 0  2 10  2
 0  2  4  1
 0  1 10  2
 0  1  4  1
 0  2 10  1
 0  2  5  2
 0  1  3  2
 0  2  8  1
 0  1  5  1
 0  1  7  2
 0  2  3  2
 0  2  5  1
 0  1  4  2
 0  1  8  2
 0  1  3  1
 0  2  9  2
 0  1  6  1
 0  1  6  2
 0  2  6  1
 0  1  7  1
 0  2  7  1
 0  2  6  2
 0  2  8  2
10  5  3  5
 4  5 10  5
 3  5  7 10
 9  6  3  3
 9  4  8  5
 9  9  4  5
 4  8  6  6
 8  3  5  7
10  5  6 10
 6  7  7  7
 9  4  3  4
 7  3  7  9
 7 10  6  7
 7  8  8  4
 4  3  6  4
 8  3  6  3
 6  9 10  7
 9  8  6  9
10  5  7  6
 7  7  9  3
 7  8  4  6
 9  7  4  8
 6  3  9  8
10  6  9  8
 5 10  8  8
 4  5  9  7
10  7  4  3
 3  9 10  3
 4  9  3  4
 4  5  7  5
 8  4  6  5
10  8 10  5
 6  8  8  9
 6  6 10  9
10  3  4  5
 4  5  9  5
