 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  1  1  0
 0  2  2  0
 0  1  2  0
 0  2  3  1
 0  2  6  2
 0  2  9  2
 0  2  5  1
 0  1  3  1
 0  1 10  2
 0  1  5  1
 0  2  8  2
 0  2  7  2
 0  2 10  1
 0  1  7  1
 0  2 10  2
 0  1 10  1
 0  1  9  2
 0  2  7  1
 0  1  6  2
 0  1  4  1
 0  2  9  1
 0  1  7  2
 0  2  5  2
 0  2  4  1
 0  1  5  2
 0  1  8  2
 0  1  6  1
10  4  6  5
 6  4  9  5
 8  3  8  4
 5  5  6  5
 3  6  3 10
10  9  9  4
 3  3  5  9
 9  6  6  7
10  6  3  7
 4  8  7 10
 8  7  9  8
 5  8  3  7
 3  4  8  4
 6  8 10  8
 8  5  6  4
 8  8  9  4
 7  7  7  8
 9  7  3  7
 3  5  4  6
 4 10  6  9
10  3  8  9
 7  5  9  3
 9  5  4 10
 6  7 10 10
 3 10  5  4
 7  4  4  6
 5  7  6  3
 6 10 10  5
 9  9  5  7
 4  4  5  3
 3  8  9  6
 5  4  7  8
 6  3  6  4
 5  7 10  6
10  9  8  3
 9  4  8  7
