 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  1  0
 0  1  2  0
 0  2  2  0
 0  2 10  2
 0  2  7  1
 0  2  3  1
 0  1  8  1
 0  1 10  1
 0  1  8  2
 0  1  6  2
 0  1  3  1
 0  1  5  2
 0  1 10  2
 0  2  6  1
 0  1  9  2
 0  1  3  2
 0  2  3  2
 0  2  9  2
 0  2  4  1
 0  2 10  1
 0  1  4  1
 0  2  5  1
 0  2  5  2
 0  2  4  2
 0  1  5  1
 0  1  6  1
 0  2  7  2
10  5  6  3
 7  5  4  8
 6  4 10 10
10  6  6  7
 9  7  4  5
 8  5  8  3
 3 10  5  5
 4  7  4  6
 7  4 10  9
 6 10  4  5
 6  9  9  6
 4  3  7  5
 5  5  7  8
 8  3  9  3
 8  7  3  3
 3  8  7  8
 7  8  6  9
 9  6  7  9
 6  5  4  5
 9 10  5  4
 3  7  4 10
 4  3  8  5
 6  3 10  9
10  8  8  3
 7  7  6  7
 4  3  9  8
 7  9 10  8
 9  9  7  7
 6 10  6  4
 4  8  4  5
 5  6  8  6
 9  5  9  7
 3  8 10 10
 4  4  3  9
10  6  9  7
 4  8  6  5
