 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  1  0
 0  2  2  0
 0  1  2  0
 0  1  1  0
 0  2  6  1
 0  2  8  2
 0  2  5  1
 0  2 10  1
 0  2  7  2
 0  1 10  1
 0  1  4  1
 0  1  6  2
 0  2  9  2
 0  1  4  2
 0  2  8  1
 0  2  3  2
 0  1 10  2
 0  2  9  1
 0  2  4  1
 0  2 10  2
 0  1  3  2
 0  1  7  1
 0  1  9  2
 0  1  7  2
 0  1  5  1
 0  1  5  2
 0  2  7  1
 0  1  9  1
 9  9  8  3
 6  6  8  4
 9  8  9  6
 5  3  3 10
 9  5  9 10
 9 10  5  3
 3 10  5  6
 6 10  5  6
 5  6  8  8
 7  5  3  5
 4  4  7 10
 3 10  5  8
 9  7 10  3
 8  5  8  6
 7  7 10  7
 8  6  5  7
 3  3  9  5
 8 10  3  5
 5  7  9  5
 8 10  6  9
 8  6  4  4
 9  3  7  7
 3  8  4  8
 4  5  6  6
10  4  7 10
 4  7  3  7
 9  4  6  7
 8 10  4  3
 6  8  8  4
 7  7  9  6
 9  3  4  8
 4  3  9  4
 6  4  7 10
 5  6  7  3
 5  5  6 10
 4  6  4  4
