 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  1  0
 0  1  2  0
 0  2  2  0
 0  2  7  2
 0  2  4  1
 0  2 10  2
 0  2  6  2
 0  1  3  2
 0  2  9  2
 0  1  8  1
 0  2  8  1
 0  2  3  1
 0  2  5  2
 0  1  6  1
 0  1  6  2
 0  2  5  1
 0  1  8  2
 0  1  4  2
 0  1  7  1
 0  1  7  2
 0  2  9  1
 0  1  9  1
 0  1 10  1
 0  1  4  1
 0  1 10  2
 0  2  6  1
 0  2  4  2
 3  7  4  4
 7  3  9  3
 7  3  3  3
10 10  7 10
 5  5  8  5
 9  3  4  5
 5  9  8  6
 8 10  9  9
 9  4  5  4
10  9  6  5
 5  5  8 10
 4  3  7  3
 6  5  7  3
 6  3  7  8
10  4  6  4
 8  4  4 10
 6 10  5  4
 9  3  6  7
 8 10  6  9
 9  5  4  3
 4  8  7  3
 4  5  6  7
 6  3  7  5
 9  5  7 10
 6  6  8  8
 5  8  9  5
 7  8  6  8
 7  7  9  8
 7  4  5  3
 9  8  5  6
 7  6  8 10
 6  5  4  9
 7  9 10  7
 9 10  4  6
 4  3 10 10
 8 10  6  3
