 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  1  0
 0  2  2  0
 0  1  1  0
 0  1  3  1
 0  2  5  2
 0  1 10  1
 0  1  6  2
 0  2  4  1
 0  2  9  1
 0  2  5  1
 0  2  3  2
 0  1  5  2
 0  1  9  1
 0  1  8  1
 0  1  4  2
 0  1 10  2
 0  2  4  2
 0  2  3  1
 0  1  9  2
 0  2  6  1
 0  1  8  2
 0  1  5  1
 0  2  6  2
 0  2  7  2
 0  1  7  1
 0  2  7  1
 0  2  8  2
 8  3  8  9
 6  8  3  7
 6  8  4 10
 7  4  9  7
 4  4  9  4
 9  3  5  6
 5  7  4  8
 8  7  4  5
 4  5  6  5
10 10  5  5
 6  5  6  3
 8  9  8  8
 5  7  9  3
 6  8  7  9
 4  3  9  4
 6  5  6  4
 9  4 10  7
 9  7  7 10
 3  7  6  6
 4  3  5  7
10  6  4  8
10  4  8  3
 6  5 10  6
 7 10 10  4
10  5  3  8
10  7 10  4
10  4  6  7
 3  5  5  4
 5  9  6  7
 8  8  6  3
 8  6  3  5
 9  7  5 10
 6  7  7  3
 9 10 10  3
 9 10  9  9
 3  3  9  8
