 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  2  0
 0  1  2  0
 0  2  1  0
 0  1  1  0
 0  2 10  1
 0  2  4  2
 0  1 10  2
 0  1  7  2
 0  2  8  2
 0  2  5  1
 0  2  9  2
 0  2  8  1
 0  1  8  1
 0  2  9  1
 0  2  7  2
 0  1  6  2
 0  1  6  1
 0  1  3  2
 0  2  7  1
 0  2  4  1
 0  1 10  1
 0  1  5  2
 0  1  4  2
 0  1  9  1
 0  1  4  1
 0  2 10  2
 0  1  7  1
 0  2  3  2
 7  3  3  5
 3 10  3  4
 4  9  7  4
 4  9  6 10
 9  4  9  5
 5  6  9 10
 5  5  4  6
 9  8  8  3
 7  8  9  8
 6  7  7  7
 3  9  8  5
 4 10  6  8
 9  5  6  5
10  8  6  6
 6  3 10 10
 9  7 10  3
 5  4  7  3
 7  8  8 10
 6  8  3  9
10  6  7  4
 6  4  6  5
 4  3  5  4
 8  5 10  3
 7  8  7 10
 9 10 10  4
 7  6  9  9
 5  3  7  7
 3  4  4  4
 6  4  3  6
 7  6  7  9
 8  5  5  8
 8  6  5  9
 5  5  7  8
 6  3  3  6
 8 10  4  3
 9  5  5 10
