 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  1  1  0
 0  2  1  0
 0  2  2  0
 0  2  9  2
 0  1  8  2
 0  1  7  2
 0  1  4  1
 0  2  6  2
 0  2 10  1
 0  1  6  1
 0  2  8  1
 0  1  3  1
 0  2  5  1
 0  1  4  2
 0  1 10  2
 0  2  3  1
 0  2  3  2
 0  2  4  2
 0  1  8  1
 0  2  4  1
 0  2  5  2
 0  1  9  2
 0  2  9  1
 0  1  6  2
 0  1  5  1
 0  2 10  2
 0  1  9  1
 7  4  8  3
 3  5  5  4
 7  6  3  4
 7  5  5  8
 9  6  8  3
 5  9  6  5
 8  5  7 10
10  3 10  4
 3  3  5  4
 8  4  7  7
 8 10 10  4
 4  9  4  7
 4  7  8  7
 5  9  4  3
 3 10  9  8
10  9  7  7
 6  9  4 10
 7  3  9  9
 6  7  9  5
 8 10  6  9
 4  9  6  3
 7  8  8  5
 3  7  6  6
 8  9  6  8
 5  6  6  9
 7  3  5 10
 4  8  3  4
 9  5  5  9
 6  3  6  6
10  4  3 10
 5 10  7 10
10 10  8  8
 7  4  7  5
 6  3  7  5
 8  4  6  6
 6  5  7 10
