 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  1  0
 0  2  2  0
 0  2  1  0
 0  1  2  0
 0  1  5  2
 0  1  3  1
 0  2  8  2
 0  2  6  2
 0  1  4  2
 0  2  4  2
 0  2 10  2
 0  1  5  1
 0  1  7  2
 0  2  9  1
 0  1  6  2
 0  2 10  1
 0  2  6  1
 0  1  6  1
 0  2  7  2
 0  2  7  1
 0  2  5  2
 0  2  5  1
 0  1  9  2
 0  1  7  1
 0  1  4  1
 0  1  9  1
 0  2  3  1
 0  1  3  2
 3  8  8  5
 6  5  6  3
10  8  5  7
 8  6  9 10
 9  4  9  3
10  9  9  7
 6  7 10  9
 8 10  9  5
 9 10  3  4
 9  9  8  3
 3  3  6  5
 3  6  3  4
 5 10  8 10
 6  3  5  7
 6  5  3  8
 6  4  6  8
 3  4  4  6
 8  5  6  6
 4  4  7 10
 5  4  4 10
 7 10  6  8
 7  4  7 10
 9  8  4  6
 4  9  9  7
10 10 10  7
10  4  3  5
 3  3  8  8
 8  7  7  4
 6  6 10  4
 9  5  8  4
 3  7  7  3
 7  5  5  7
 9  8  9  4
 9  7  5  8
 5 10  5  4
 8  7  6  5
