 8          puzzle size (rows and columns)
 2   8      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  2  0
 0  2  1  0
 0  2  2  0
 0  1  1  0
 0  2  8  2
 0  1  4  1
 0  1  7  1
 0  2  5  1
 0  2  6  1
 0  1  3  2
 0  1  5  1
 0  1 10  1
 0  2  7  2
 0  1  6  2
 0  1  9  2
 0  2  4  1
 0  2  8  1
 0  2  7  1
 0  2  4  2
 0  2  5  2
 0  1  4  2
 0  2  6  2
 0  1  5  2
 0  1  8  2
 0  1  9  1
 0  1  3  1
 0  2  3  1
 0  2 10  2
 7 10 10  4
 9  6  5  6
 7  5 10  3
 3  3  7  4
 6  9  7  9
 6  4 10  7
 4  6  5  8
10  9  8  5
 6  7  5  4
 8  6  9  9
 4 10  3  8
 8  6  8  8
10  9  4  7
 5  5  8  7
10  9  3  9
 7  8  3  3
 7  8  4  6
10  3  8  9
 6  8  8  6
 3  4  4  6
 7  9  4  5
10  7 10  9
 8  8  9 10
 9  5 10  3
 4  3  5  4
 7  7  7  4
 5  7  7  4
 9  8  6  5
10  5  6  8
 3  5  7  9
10  4  7  6
10  6  5  3
 3  6  9  5
 3  3 10  6
 5  4  6  5
 4  9  3 10
