 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  4  4  0
 0  3  2  0
 0  3  1  0
 0  1  5  3
 0  2  7  4
 0  2  6  3
 0  1 10  3
 0  1  9  2
 0  2  9  1
 0  4  7  2
 0  4  9  1
 0  4  5  2
 0  1  7  3
 0  4  8  4
 0  2  9  3
 0  2  8  1
 0  3  5  1
 0  3  6  2
 0  1 10  4
 6  9 10  9
 5  9  7  8
 7  9  9 10
 6  5 10  9
 6  7  6  6
 7  8  7  7
10 10  5  8
 5  8  7  6
 5 10 10 10
 5  8  6  9
 7  6  8  6
10  8  6  8
 7  8  5  5
 6  6  9  9
 8 10  7  8
 9  8  5  7
