 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  1  0
 0  3  4  0
 0  3  3  0
 0  4  9  4
 0  1  9  2
 0  1  7  3
 0  2  8  3
 0  1  5  4
 0  4  6  1
 0  4  6  3
 0  1  8  4
 0  3  9  1
 0  2  7  1
 0  1  7  4
 0  2  9  2
 0  2 10  1
 0  4  5  2
 0  2  6  3
 0  3  6  2
 6 10  7  6
 5  7  8  9
 9  7 10 10
 8  5  5  6
 8  8  8  6
10  7  8 10
 7  5  5  9
 8  9  9 10
 6  9  6  7
 8 10  6  7
 9  7  7  7
 8  5  6  5
10 10  8  5
 9  6  8  7
 9  5 10  8
 5  6  9 10
