 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  1  0
 0  2  1  0
 0  2  3  0
 0  4  2  0
 0  1 10  2
 0  4  7  4
 0  1  5  2
 0  2  6  3
 0  3 10  3
 0  3  7  4
 0  2  6  4
 0  1  9  3
 0  1  8  3
 0  3  5  4
 0  2  7  2
 0  4  6  4
 0  4  8  2
 0  4  7  1
 0  3  6  1
 0  1  8  1
 6 10  5  7
 8  9  9  7
 9  7  5  9
 7 10  9 10
 8 10  9  5
 8  9  6  7
 5  5  9  6
 9  6  8  9
 5  7  8  6
 6  6  8 10
 9  6  7  7
 6 10  5  8
 5 10  7  8
 8  8  7 10
 9  8  9 10
 5 10  5  6
