 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  4  0
 0  2  1  0
 0  4  1  0
 0  4  3  0
 0  1  9  3
 0  3  9  4
 0  4  5  2
 0  1  5  2
 0  4  5  1
 0  1  8  4
 0  3  7  2
 0  2  8  3
 0  2  9  1
 0  2  8  4
 0  1 10  2
 0  3  6  4
 0  3 10  3
 0  4  6  3
 0  1  9  1
 0  2  7  2
 6 10  8 10
 7  6 10  7
 9  6  9  9
 8  7  6  5
10  5  7 10
 9  6 10  8
 5  8  8  6
 5 10  6  7
 8  5  7  9
 8  8  5  5
 7  9 10  8
10  6  7 10
 9  7  9  8
 7  9  8  6
 6  6  5  6
 7  7  9  5
