 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  1  0
 0  1  4  0
 0  3  3  0
 0  4  9  2
 0  1 10  1
 0  1 10  3
 0  3 10  4
 0  2  8  1
 0  3  8  4
 0  1  8  1
 0  4  7  3
 0  2  9  2
 0  2  9  3
 0  3  6  1
 0  2  9  4
 0  2  5  3
 0  1  6  2
 0  4  7  4
 0  4  8  2
10  9  8  5
 8  5 10  8
 9  6  7  9
 7  6  6  6
 6  8 10  8
 6  8  7  5
 7  5  9  5
 8  7  6  6
 9  5  8  9
 9 10  7  5
 6 10  9  7
 7  9  6  8
 7  7  9  7
 7 10  6 10
 5  6  8 10
10  5  5  5
