 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  2  4  0
 0  2  2  0
 0  1  1  0
 0  4  3  0
 0  3  7  4
 0  1  8  2
 0  2 10  2
 0  2 10  4
 0  4  6  3
 0  3  9  3
 0  3  5  3
 0  4  7  1
 0  4  5  1
 0  1  8  3
 0  4  6  1
 0  1  5  2
 0  3  8  4
 0  1  8  1
 0  3  9  4
 0  2  8  2
 7  8  6  9
 6  9  5  5
 8  9 10  8
10  8  7  8
 6 10 10 10
 7  6  7  5
 7 10  5  9
 5  9 10  7
10  5  8  6
 9  8  7  6
 6  7  9  7
 7  9  6  9
 9  6  6  8
 8  6  6  9
 7  5  5  9
10 10  7  5
