 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  2  0
 0  3  1  0
 0  2  3  0
 0  4  4  0
 0  2  6  3
 0  3  8  1
 0  4  8  2
 0  1  8  3
 0  1 10  4
 0  4  6  2
 0  2  5  4
 0  4  7  4
 0  1  5  1
 0  2  5  3
 0  3  8  2
 0  1  9  3
 0  4  9  2
 0  1  9  1
 0  3  6  1
 0  2 10  4
 8  7 10  5
 9  6  5  8
 9  7  9  8
 5 10  9  6
 7  5  9  6
 8  8  7 10
 9 10  5  9
 5  6  7  6
 9  8  7  7
 9 10  9  6
 9  6  7 10
 7  6  8  8
10  6  7  7
 7  5  8  6
 7 10  8 10
 5  6  5 10
