 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  1  4  0
 0  2  2  0
 0  1  3  0
 0  3  4  0
 0  4  5  2
 0  1  7  2
 0  4 10  3
 0  2  7  1
 0  2  8  4
 0  2  5  3
 0  4  7  2
 0  3  9  1
 0  3 10  1
 0  2  9  2
 0  4  9  1
 0  4  5  3
 0  1  6  4
 0  1  9  3
 0  3  5  1
 0  3  8  4
 9 10  7  7
 7  8  8  9
 8  5 10 10
10  9  8  8
 6  9  9  6
 7 10  9  9
 6  5 10  5
 9 10  5  6
 8  6  5  5
10  6  7  5
 7 10  6 10
 7  7  7  8
 8  6  7  9
 6  8  6  6
 8  6  8  9
 7  5  6  8
