 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  4  2  0
 0  3  3  0
 0  1  3  0
 0  2  1  0
 0  3  9  2
 0  4  6  1
 0  2 10  2
 0  4  6  3
 0  2  7  4
 0  4  6  4
 0  2  9  4
 0  4  5  1
 0  1  5  3
 0  2  9  2
 0  1  8  4
 0  1  5  2
 0  1  5  1
 0  3  9  4
 0  3  8  1
 0  3  9  3
 5 10  9  9
 7  5  7 10
 9  5  5  8
 7  7  6  7
 5  9  9  7
10 10  9  7
 6  8  7  6
 8  6  5  8
10  6  6  5
 7  6 10  8
10  7 10  8
 9  6  8  6
 6  8  6 10
10  7  9  8
 9  8  7  8
 7  8 10  5
