 6          puzzle size (rows and columns)
 4   6      # border colours  # inside colours
Top Rgt Bot Lft
 0  3  3  0
 0  2  2  0
 0  3  4  0
 0  4  1  0
 0  4 10  2
 0  2  8  3
 0  2  9  3
 0  1  8  4
 0  3  8  1
 0  3  8  3
 0  2 10  1
 0  3  7  4
 0  2  6  3
 0  1 10  4
 0  1  7  4
 0  1  7  2
 0  4  9  2
 0  4  5  2
 0  1  8  1
 0  4  7  1
 8  9  7  7
 5  6 10  9
10  5  9  8
 9  7  6  7
 7  9  6  8
 5  7  9  9
 8  7  6  5
 6 10  5  7
 6  9 10  7
 9  9  6 10
 8  8  5  9
 6  5 10  6
 6  8  6  9
 6  5  5  5
10  7 10  8
10  8  6  5
